original_name,refactored_name,type,package,toolkit,has_hxx,has_cxx
IFSelect_SelectIntersection,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectModelEntities,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectModelRoots,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectPointed,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectRange,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectRootComps,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectRoots,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSent,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectShared,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSharing,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSignature,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSignedShared,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSignedSharing,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectSuite,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectType,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectUnion,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectUnknownEntities,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_Selection,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SelectionIterator,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SequenceOfAppliedModifiers,,File,IFSelect,TKXSBase,Yes,No
IFSelect_SequenceOfGeneralModifier,,File,IFSelect,TKXSBase,Yes,No
IFSelect_SequenceOfInterfaceModel,,File,IFSelect,TKXSBase,Yes,No
IFSelect_SessionDumper,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SessionFile,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SessionPilot,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_ShareOut,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_ShareOutResult,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignAncestor,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignCategory,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignCounter,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignMultiple,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignType,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignValidity,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_Signature,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_SignatureList,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_TSeqOfDispatch,,File,IFSelect,TKXSBase,Yes,No
IFSelect_TSeqOfSelection,,File,IFSelect,TKXSBase,Yes,No
IFSelect_TransformStandard,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_Transformer,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_WorkLibrary,,File,IFSelect,TKXSBase,Yes,Yes
IFSelect_WorkSession,,File,IFSelect,TKXSBase,Yes,Yes
IGESAppli,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_Array1OfFiniteElement,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_Array1OfFlow,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_Array1OfNode,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_DrilledHole,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ElementResults,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_FiniteElement,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_Flow,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_FlowLineSpec,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_GeneralModule,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_HArray1OfFiniteElement,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_HArray1OfFlow,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_HArray1OfNode,,File,IGESAppli,TKDEIGES,Yes,No
IGESAppli_LevelFunction,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_LevelToPWBLayerMap,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_LineWidening,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_NodalConstraint,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_NodalDisplAndRot,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_NodalResults,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_Node,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_PWBArtworkStackup,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_PWBDrilledHole,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_PartNumber,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_PinNumber,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_PipingFlow,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_Protocol,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ReadWriteModule,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ReferenceDesignator,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_RegionRestriction,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_SpecificModule,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolDrilledHole,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolElementResults,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolFiniteElement,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolFlow,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolFlowLineSpec,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolLevelFunction,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolLevelToPWBLayerMap,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolLineWidening,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolNodalConstraint,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolNodalDisplAndRot,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolNodalResults,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolNode,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolPWBArtworkStackup,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolPWBDrilledHole,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolPartNumber,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolPinNumber,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolPipingFlow,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolReferenceDesignator,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESAppli_ToolRegionRestriction,,File,IGESAppli,TKDEIGES,Yes,Yes
IGESBasic,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_Array1OfLineFontEntity,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_Array2OfHArray1OfReal,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_AssocGroupType,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalRefFile,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalRefFileIndex,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalRefFileName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalRefLibName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalRefName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ExternalReferenceFile,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_GeneralModule,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_Group,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_GroupWithoutBackP,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_HArray1OfHArray1OfIGESEntity,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray1OfHArray1OfIGESEntity_0,,File,IGESBasic,TKDEIGES,No,Yes
IGESBasic_HArray1OfHArray1OfInteger,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray1OfHArray1OfInteger_0,,File,IGESBasic,TKDEIGES,No,Yes
IGESBasic_HArray1OfHArray1OfReal,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray1OfHArray1OfReal_0,,File,IGESBasic,TKDEIGES,No,Yes
IGESBasic_HArray1OfHArray1OfXY,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray1OfHArray1OfXYZ,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray1OfHArray1OfXYZ_0,,File,IGESBasic,TKDEIGES,No,Yes
IGESBasic_HArray1OfHArray1OfXY_0,,File,IGESBasic,TKDEIGES,No,Yes
IGESBasic_HArray1OfLineFontEntity,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_HArray2OfHArray1OfReal,,File,IGESBasic,TKDEIGES,Yes,No
IGESBasic_Hierarchy,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_Name,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_OrderedGroup,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_OrderedGroupWithoutBackP,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_Protocol,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ReadWriteModule,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_SingleParent,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_SingularSubfigure,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_SpecificModule,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_SubfigureDef,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolAssocGroupType,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalRefFile,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalRefFileIndex,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalRefFileName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalRefLibName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalRefName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolExternalReferenceFile,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolGroup,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolGroupWithoutBackP,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolHierarchy,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolName,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolOrderedGroup,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolOrderedGroupWithoutBackP,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolSingleParent,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolSingularSubfigure,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESBasic_ToolSubfigureDef,,File,IGESBasic,TKDEIGES,Yes,Yes
IGESCAFControl,,File,IGESCAFControl,TKDEIGES,Yes,Yes
IGESCAFControl_ConfigurationNode,,File,IGESCAFControl,TKDEIGES,Yes,No
IGESCAFControl_Provider,,File,IGESCAFControl,TKDEIGES,Yes,No
IGESCAFControl_Reader,,File,IGESCAFControl,TKDEIGES,Yes,Yes
IGESCAFControl_Writer,,File,IGESCAFControl,TKDEIGES,Yes,Yes
IGESControl_ActorWrite,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_AlgoContainer,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_Controller,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_IGESBoundary,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_Reader,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_ToolContainer,,File,IGESControl,TKDEIGES,Yes,Yes
IGESControl_Writer,,File,IGESControl,TKDEIGES,Yes,Yes
IGESConvGeom,,File,IGESConvGeom,TKDEIGES,Yes,Yes
IGESConvGeom_GeomBuilder,,File,IGESConvGeom,TKDEIGES,Yes,Yes
IGESData,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_Array1OfDirPart,,File,IGESData,TKDEIGES,Yes,No
IGESData_Array1OfIGESEntity,,File,IGESData,TKDEIGES,Yes,No
IGESData_BasicEditor,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_ColorEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_DefList,,File,IGESData,TKDEIGES,Yes,No
IGESData_DefSwitch,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_DefType,,File,IGESData,TKDEIGES,Yes,No
IGESData_DefaultGeneral,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_DefaultSpecific,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_DirChecker,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_DirPart,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_Dump,,File,IGESData,TKDEIGES,Yes,No
IGESData_FileProtocol,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_FileRecognizer,,File,IGESData,TKDEIGES,Yes,No
IGESData_FileRecognizer_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_FreeFormatEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_GeneralModule,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_GlobalNodeOfSpecificLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_GlobalNodeOfSpecificLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_GlobalNodeOfWriterLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_GlobalNodeOfWriterLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_GlobalSection,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_HArray1OfIGESEntity,,File,IGESData,TKDEIGES,Yes,No
IGESData_IGESDumper,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESModel,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESReaderData,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESReaderTool,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESType,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_IGESWriter,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_LabelDisplayEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_LevelListEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_LineFontEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_NameEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_NodeOfSpecificLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_NodeOfSpecificLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_NodeOfWriterLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_NodeOfWriterLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_ParamCursor,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_ParamReader,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_Protocol,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_ReadStage,,File,IGESData,TKDEIGES,Yes,No
IGESData_ReadWriteModule,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_SingleParentEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_SpecificLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_SpecificLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESData_SpecificModule,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_Status,,File,IGESData,TKDEIGES,Yes,No
IGESData_ToolLocation,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_TransfEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_UndefinedEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_ViewKindEntity,,File,IGESData,TKDEIGES,Yes,Yes
IGESData_WriterLib,,File,IGESData,TKDEIGES,Yes,No
IGESData_WriterLib_0,,File,IGESData,TKDEIGES,No,Yes
IGESDefs,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_Array1OfTabularData,,File,IGESDefs,TKDEIGES,Yes,No
IGESDefs_AssociativityDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_AttributeDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_AttributeTable,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_GeneralModule,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_GenericData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_HArray1OfHArray1OfTextDisplayTemplate,,File,IGESDefs,TKDEIGES,Yes,No
IGESDefs_HArray1OfHArray1OfTextDisplayTemplate_0,,File,IGESDefs,TKDEIGES,No,Yes
IGESDefs_HArray1OfTabularData,,File,IGESDefs,TKDEIGES,Yes,No
IGESDefs_MacroDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_Protocol,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ReadWriteModule,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_SpecificModule,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_TabularData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolAssociativityDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolAttributeDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolAttributeTable,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolGenericData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolMacroDef,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolTabularData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_ToolUnitsData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDefs_UnitsData,,File,IGESDefs,TKDEIGES,Yes,Yes
IGESDimen,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_AngularDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_Array1OfGeneralNote,,File,IGESDimen,TKDEIGES,Yes,No
IGESDimen_Array1OfLeaderArrow,,File,IGESDimen,TKDEIGES,Yes,No
IGESDimen_BasicDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_CenterLine,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_CurveDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_DiameterDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_DimensionDisplayData,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_DimensionTolerance,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_DimensionUnits,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_DimensionedGeometry,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_FlagNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_GeneralLabel,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_GeneralModule,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_GeneralNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_GeneralSymbol,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_HArray1OfGeneralNote,,File,IGESDimen,TKDEIGES,Yes,No
IGESDimen_HArray1OfLeaderArrow,,File,IGESDimen,TKDEIGES,Yes,No
IGESDimen_LeaderArrow,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_LinearDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_NewDimensionedGeometry,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_NewGeneralNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_OrdinateDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_PointDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_Protocol,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_RadiusDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ReadWriteModule,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_Section,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_SectionedArea,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_SpecificModule,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolAngularDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolBasicDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolCenterLine,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolCurveDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolDiameterDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolDimensionDisplayData,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolDimensionTolerance,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolDimensionUnits,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolDimensionedGeometry,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolFlagNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolGeneralLabel,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolGeneralNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolGeneralSymbol,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolLeaderArrow,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolLinearDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolNewDimensionedGeometry,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolNewGeneralNote,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolOrdinateDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolPointDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolRadiusDimension,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolSection,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolSectionedArea,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_ToolWitnessLine,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDimen_WitnessLine,,File,IGESDimen,TKDEIGES,Yes,Yes
IGESDraw,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_Array1OfConnectPoint,,File,IGESDraw,TKDEIGES,Yes,No
IGESDraw_Array1OfViewKindEntity,,File,IGESDraw,TKDEIGES,Yes,No
IGESDraw_CircArraySubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ConnectPoint,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_Drawing,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_DrawingWithRotation,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_GeneralModule,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_HArray1OfConnectPoint,,File,IGESDraw,TKDEIGES,Yes,No
IGESDraw_HArray1OfViewKindEntity,,File,IGESDraw,TKDEIGES,Yes,No
IGESDraw_LabelDisplay,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_NetworkSubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_NetworkSubfigureDef,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_PerspectiveView,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_Planar,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_Protocol,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ReadWriteModule,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_RectArraySubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_SegmentedViewsVisible,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_SpecificModule,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolCircArraySubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolConnectPoint,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolDrawing,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolDrawingWithRotation,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolLabelDisplay,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolNetworkSubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolNetworkSubfigureDef,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolPerspectiveView,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolPlanar,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolRectArraySubfigure,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolSegmentedViewsVisible,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolView,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolViewsVisible,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ToolViewsVisibleWithAttr,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_View,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ViewsVisible,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESDraw_ViewsVisibleWithAttr,,File,IGESDraw,TKDEIGES,Yes,Yes
IGESFile_Read,,File,IGESFile,TKDEIGES,Yes,Yes
IGESGeom,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_Array1OfBoundary,,File,IGESGeom,TKDEIGES,Yes,No
IGESGeom_Array1OfCurveOnSurface,,File,IGESGeom,TKDEIGES,Yes,No
IGESGeom_Array1OfTransformationMatrix,,File,IGESGeom,TKDEIGES,Yes,No
IGESGeom_BSplineCurve,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_BSplineSurface,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_Boundary,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_BoundedSurface,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_CircularArc,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_CompositeCurve,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_ConicArc,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_CopiousData,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_CurveOnSurface,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_Direction,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_Flash,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_GeneralModule,,File,IGESGeom,TKDEIGES,Yes,Yes
IGESGeom_HArray1OfBoundary,,File,IGESGeom,TKDEIGES,Yes,No
IGESGeom_HArray1OfCurveOnSurface,,File,IGESGeom,TKDEIGES,Yes,No
