entity_type,original_name,refactored_name,full_name,namespace,package,toolkit,metadata
File,BRepClass3d_SClassifier,,BRepClass3d_SClassifier,,BRepClass3d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass3d_SolidClassifier,,BRepClass3d_SolidClassifier,,BRepClass3d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass3d_SolidExplorer,,BRepClass3d_SolidExplorer,,BRepClass3d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass3d_SolidPassiveClassifier,,BRepClass3d_SolidPassiveClassifier,,BRepClass3d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass_Edge,,BRepClass_Edge,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass_FClass2dOfFClassifier,,BRepClass_FClass2dOfFClassifier,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepClass_FClass2dOfFClassifier_0,,BRepClass_FClass2dOfFClassifier_0,,BRepClass,TKTopAlgo,"hxx=No,cxx=Yes"
File,BRepClass_FClassifier,,BRepClass_FClassifier,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepClass_FClassifier_0,,BRepClass_FClassifier_0,,BRepClass,TKTopAlgo,"hxx=No,cxx=Yes"
File,BRepClass_FaceClassifier,,BRepClass_FaceClassifier,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass_FaceExplorer,,BRepClass_FaceExplorer,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepClass_FacePassiveClassifier,,BRepClass_FacePassiveClassifier,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepClass_FacePassiveClassifier_0,,BRepClass_FacePassiveClassifier_0,,BRepClass,TKTopAlgo,"hxx=No,cxx=Yes"
File,BRepClass_Intersector,,BRepClass_Intersector,,BRepClass,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_DistShapeShape,,BRepExtrema_DistShapeShape,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_DistanceSS,,BRepExtrema_DistanceSS,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ElementFilter,,BRepExtrema_ElementFilter,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepExtrema_ExtCC,,BRepExtrema_ExtCC,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ExtCF,,BRepExtrema_ExtCF,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ExtFF,,BRepExtrema_ExtFF,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ExtPC,,BRepExtrema_ExtPC,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ExtPF,,BRepExtrema_ExtPF,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_MapOfIntegerPackedMapOfInteger,,BRepExtrema_MapOfIntegerPackedMapOfInteger,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepExtrema_OverlapTool,,BRepExtrema_OverlapTool,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_Poly,,BRepExtrema_Poly,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ProximityDistTool,,BRepExtrema_ProximityDistTool,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_ProximityValueTool,,BRepExtrema_ProximityValueTool,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_SelfIntersection,,BRepExtrema_SelfIntersection,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_SeqOfSolution,,BRepExtrema_SeqOfSolution,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepExtrema_ShapeProximity,,BRepExtrema_ShapeProximity,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_SolutionElem,,BRepExtrema_SolutionElem,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepExtrema_SupportType,,BRepExtrema_SupportType,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepExtrema_TriangleSet,,BRepExtrema_TriangleSet,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepExtrema_UnCompatibleShape,,BRepExtrema_UnCompatibleShape,,BRepExtrema,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepFeat,,BRepFeat,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_Builder,,BRepFeat_Builder,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_Form,,BRepFeat_Form,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_Gluer,,BRepFeat_Gluer,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakeCylindricalHole,,BRepFeat_MakeCylindricalHole,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakeDPrism,,BRepFeat_MakeDPrism,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakeLinearForm,,BRepFeat_MakeLinearForm,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakePipe,,BRepFeat_MakePipe,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakePrism,,BRepFeat_MakePrism,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakeRevol,,BRepFeat_MakeRevol,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_MakeRevolutionForm,,BRepFeat_MakeRevolutionForm,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_PerfSelection,,BRepFeat_PerfSelection,,BRepFeat,TKFeat,"hxx=Yes,cxx=No"
File,BRepFeat_RibSlot,,BRepFeat_RibSlot,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_SplitShape,,BRepFeat_SplitShape,,BRepFeat,TKFeat,"hxx=Yes,cxx=Yes"
File,BRepFeat_Status,,BRepFeat_Status,,BRepFeat,TKFeat,"hxx=Yes,cxx=No"
File,BRepFeat_StatusError,,BRepFeat_StatusError,,BRepFeat,TKFeat,"hxx=Yes,cxx=No"
File,BRepFeat_trace,,BRepFeat_trace,,BRepFeat,TKFeat,"hxx=No,cxx=Yes"
File,BRepFill,,BRepFill,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_ACRLaw,,BRepFill_ACRLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_AdvancedEvolved,,BRepFill_AdvancedEvolved,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_ApproxSeewing,,BRepFill_ApproxSeewing,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_CompatibleWires,,BRepFill_CompatibleWires,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_ComputeCLine,,BRepFill_ComputeCLine,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_ComputeCLine_0,,BRepFill_ComputeCLine_0,,BRepFill,TKBool,"hxx=No,cxx=Yes"
File,BRepFill_CurveConstraint,,BRepFill_CurveConstraint,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_DataMapIteratorOfDataMapOfNodeDataMapOfShapeShape,,BRepFill_DataMapIteratorOfDataMapOfNodeDataMapOfShapeShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfNodeShape,,BRepFill_DataMapIteratorOfDataMapOfNodeShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfOrientedShapeListOfShape,,BRepFill_DataMapIteratorOfDataMapOfOrientedShapeListOfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfShapeDataMapOfShapeListOfShape,,BRepFill_DataMapIteratorOfDataMapOfShapeDataMapOfShapeListOfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfShapeHArray2OfShape,,BRepFill_DataMapIteratorOfDataMapOfShapeHArray2OfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfPnt,,BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfPnt,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfReal,,BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfReal,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfNodeDataMapOfShapeShape,,BRepFill_DataMapOfNodeDataMapOfShapeShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfNodeShape,,BRepFill_DataMapOfNodeShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfOrientedShapeListOfShape,,BRepFill_DataMapOfOrientedShapeListOfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfShapeDataMapOfShapeListOfShape,,BRepFill_DataMapOfShapeDataMapOfShapeListOfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfShapeHArray2OfShape,,BRepFill_DataMapOfShapeHArray2OfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfShapeSequenceOfPnt,,BRepFill_DataMapOfShapeSequenceOfPnt,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_DataMapOfShapeSequenceOfReal,,BRepFill_DataMapOfShapeSequenceOfReal,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_Draft,,BRepFill_Draft,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_DraftLaw,,BRepFill_DraftLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Edge3DLaw,,BRepFill_Edge3DLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_EdgeFaceAndOrder,,BRepFill_EdgeFaceAndOrder,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_EdgeOnSurfLaw,,BRepFill_EdgeOnSurfLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Evolved,,BRepFill_Evolved,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_FaceAndOrder,,BRepFill_FaceAndOrder,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Filling,,BRepFill_Filling,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Generator,,BRepFill_Generator,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_IndexedDataMapOfOrientedShapeListOfShape,,BRepFill_IndexedDataMapOfOrientedShapeListOfShape,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_ListIteratorOfListOfOffsetWire,,BRepFill_ListIteratorOfListOfOffsetWire,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_ListOfOffsetWire,,BRepFill_ListOfOffsetWire,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_LocationLaw,,BRepFill_LocationLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_MultiLine,,BRepFill_MultiLine,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_NSections,,BRepFill_NSections,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_OffsetAncestors,,BRepFill_OffsetAncestors,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_OffsetWire,,BRepFill_OffsetWire,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Pipe,,BRepFill_Pipe,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_PipeShell,,BRepFill_PipeShell,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Section,,BRepFill_Section,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_SectionLaw,,BRepFill_SectionLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_SectionPlacement,,BRepFill_SectionPlacement,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_SequenceOfEdgeFaceAndOrder,,BRepFill_SequenceOfEdgeFaceAndOrder,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_SequenceOfFaceAndOrder,,BRepFill_SequenceOfFaceAndOrder,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_SequenceOfSection,,BRepFill_SequenceOfSection,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_ShapeLaw,,BRepFill_ShapeLaw,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_Sweep,,BRepFill_Sweep,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_ThruSectionErrorStatus,,BRepFill_ThruSectionErrorStatus,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_TransitionStyle,,BRepFill_TransitionStyle,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFill_TrimEdgeTool,,BRepFill_TrimEdgeTool,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_TrimShellCorner,,BRepFill_TrimShellCorner,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_TrimSurfaceTool,,BRepFill_TrimSurfaceTool,,BRepFill,TKBool,"hxx=Yes,cxx=Yes"
File,BRepFill_TypeOfContact,,BRepFill_TypeOfContact,,BRepFill,TKBool,"hxx=Yes,cxx=No"
File,BRepFilletAPI_LocalOperation,,BRepFilletAPI_LocalOperation,,BRepFilletAPI,TKFillet,"hxx=Yes,cxx=No"
File,BRepFilletAPI_MakeChamfer,,BRepFilletAPI_MakeChamfer,,BRepFilletAPI,TKFillet,"hxx=Yes,cxx=Yes"
File,BRepFilletAPI_MakeFillet,,BRepFilletAPI_MakeFillet,,BRepFilletAPI,TKFillet,"hxx=Yes,cxx=Yes"
File,BRepFilletAPI_MakeFillet2d,,BRepFilletAPI_MakeFillet2d,,BRepFilletAPI,TKFillet,"hxx=Yes,cxx=Yes"
File,BRepGProp,,BRepGProp,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Cinert,,BRepGProp_Cinert,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Domain,,BRepGProp_Domain,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_EdgeTool,,BRepGProp_EdgeTool,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Face,,BRepGProp_Face,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Gauss,,BRepGProp_Gauss,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_MeshCinert,,BRepGProp_MeshCinert,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_MeshProps,,BRepGProp_MeshProps,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Sinert,,BRepGProp_Sinert,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_TFunction,,BRepGProp_TFunction,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_UFunction,,BRepGProp_UFunction,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_Vinert,,BRepGProp_Vinert,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepGProp_VinertGK,,BRepGProp_VinertGK,,BRepGProp,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepIntCurveSurface_Inter,,BRepIntCurveSurface_Inter,,BRepIntCurveSurface,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLProp,,BRepLProp,,BRepLProp,TKBRep,"hxx=Yes,cxx=Yes"
File,BRepLProp_CLProps,,BRepLProp_CLProps,,BRepLProp,TKBRep,"hxx=Yes,cxx=No"
File,BRepLProp_CLProps_0,,BRepLProp_CLProps_0,,BRepLProp,TKBRep,"hxx=No,cxx=Yes"
File,BRepLProp_CurveTool,,BRepLProp_CurveTool,,BRepLProp,TKBRep,"hxx=Yes,cxx=Yes"
File,BRepLProp_SLProps,,BRepLProp_SLProps,,BRepLProp,TKBRep,"hxx=Yes,cxx=No"
File,BRepLProp_SLProps_0,,BRepLProp_SLProps_0,,BRepLProp,TKBRep,"hxx=No,cxx=Yes"
File,BRepLProp_SurfaceTool,,BRepLProp_SurfaceTool,,BRepLProp,TKBRep,"hxx=Yes,cxx=Yes"
File,BRepLib,,BRepLib,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_1,,BRepLib_1,,BRepLib,TKTopAlgo,"hxx=No,cxx=Yes"
File,BRepLib_CheckCurveOnSurface,,BRepLib_CheckCurveOnSurface,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_Command,,BRepLib_Command,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_EdgeError,,BRepLib_EdgeError,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepLib_FaceError,,BRepLib_FaceError,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepLib_FindSurface,,BRepLib_FindSurface,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_FuseEdges,,BRepLib_FuseEdges,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeEdge,,BRepLib_MakeEdge,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeEdge2d,,BRepLib_MakeEdge2d,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeFace,,BRepLib_MakeFace,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakePolygon,,BRepLib_MakePolygon,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeShape,,BRepLib_MakeShape,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeShell,,BRepLib_MakeShell,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeSolid,,BRepLib_MakeSolid,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeVertex,,BRepLib_MakeVertex,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeWire,,BRepLib_MakeWire,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_MakeWire_1,,BRepLib_MakeWire_1,,BRepLib,TKTopAlgo,"hxx=No,cxx=Yes"
File,BRepLib_PointCloudShape,,BRepLib_PointCloudShape,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_ShapeModification,,BRepLib_ShapeModification,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepLib_ShellError,,BRepLib_ShellError,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepLib_ToolTriangulatedShape,,BRepLib_ToolTriangulatedShape,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_ValidateEdge,,BRepLib_ValidateEdge,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepLib_WireError,,BRepLib_WireError,,BRepLib,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepMAT2d_BisectingLocus,,BRepMAT2d_BisectingLocus,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepMAT2d_DataMapIteratorOfDataMapOfBasicEltShape,,BRepMAT2d_DataMapIteratorOfDataMapOfBasicEltShape,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepMAT2d_DataMapIteratorOfDataMapOfShapeSequenceOfBasicElt,,BRepMAT2d_DataMapIteratorOfDataMapOfShapeSequenceOfBasicElt,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepMAT2d_DataMapOfBasicEltShape,,BRepMAT2d_DataMapOfBasicEltShape,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepMAT2d_DataMapOfShapeSequenceOfBasicElt,,BRepMAT2d_DataMapOfShapeSequenceOfBasicElt,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=No"
File,BRepMAT2d_Explorer,,BRepMAT2d_Explorer,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepMAT2d_LinkTopoBilo,,BRepMAT2d_LinkTopoBilo,,BRepMAT2d,TKTopAlgo,"hxx=Yes,cxx=Yes"
File,BRepMeshData_Curve,,BRepMeshData_Curve,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMeshData_Edge,,BRepMeshData_Edge,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMeshData_Face,,BRepMeshData_Face,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMeshData_Model,,BRepMeshData_Model,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMeshData_PCurve,,BRepMeshData_PCurve,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMeshData_Wire,,BRepMeshData_Wire,,BRepMeshData,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_BaseMeshAlgo,,BRepMesh_BaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_BoundaryParamsRangeSplitter,,BRepMesh_BoundaryParamsRangeSplitter,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_Circle,,BRepMesh_Circle,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_CircleInspector,,BRepMesh_CircleInspector,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_CircleTool,,BRepMesh_CircleTool,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_Classifier,,BRepMesh_Classifier,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_ConeRangeSplitter,,BRepMesh_ConeRangeSplitter,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_ConstrainedBaseMeshAlgo,,BRepMesh_ConstrainedBaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_Context,,BRepMesh_Context,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_CurveTessellator,,BRepMesh_CurveTessellator,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_CustomBaseMeshAlgo,,BRepMesh_CustomBaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_CustomDelaunayBaseMeshAlgo,,BRepMesh_CustomDelaunayBaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_CylinderRangeSplitter,,BRepMesh_CylinderRangeSplitter,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DataStructureOfDelaun,,BRepMesh_DataStructureOfDelaun,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DefaultRangeSplitter,,BRepMesh_DefaultRangeSplitter,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_Deflection,,BRepMesh_Deflection,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DegreeOfFreedom,,BRepMesh_DegreeOfFreedom,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_DelabellaBaseMeshAlgo,,BRepMesh_DelabellaBaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DelabellaMeshAlgoFactory,,BRepMesh_DelabellaMeshAlgoFactory,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_Delaun,,BRepMesh_Delaun,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DelaunayBaseMeshAlgo,,BRepMesh_DelaunayBaseMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DelaunayDeflectionControlMeshAlgo,,BRepMesh_DelaunayDeflectionControlMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_DelaunayNodeInsertionMeshAlgo,,BRepMesh_DelaunayNodeInsertionMeshAlgo,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_DiscretFactory,,BRepMesh_DiscretFactory,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_DiscretRoot,,BRepMesh_DiscretRoot,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_Edge,,BRepMesh_Edge,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_EdgeDiscret,,BRepMesh_EdgeDiscret,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_EdgeParameterProvider,,BRepMesh_EdgeParameterProvider,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_EdgeTessellationExtractor,,BRepMesh_EdgeTessellationExtractor,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_ExtrusionRangeSplitter,,BRepMesh_ExtrusionRangeSplitter,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_FaceChecker,,BRepMesh_FaceChecker,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_FaceDiscret,,BRepMesh_FaceDiscret,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_FactoryError,,BRepMesh_FactoryError,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_FastDiscret,,BRepMesh_FastDiscret,,BRepMesh,TKMesh,"hxx=Yes,cxx=No"
File,BRepMesh_GeomTool,,BRepMesh_GeomTool,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_IncrementalMesh,,BRepMesh_IncrementalMesh,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_MeshAlgoFactory,,BRepMesh_MeshAlgoFactory,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_MeshTool,,BRepMesh_MeshTool,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_ModelBuilder,,BRepMesh_ModelBuilder,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
File,BRepMesh_ModelHealer,,BRepMesh_ModelHealer,,BRepMesh,TKMesh,"hxx=Yes,cxx=Yes"
